,machine_id,time_stamp,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
1288,m_1831,31940,39,89,38.8,32.01,7
1289,m_1831,31950,43,90,38.8,32.01,7
1290,m_1831,31960,45,90,38.8,32.01,7
1291,m_1831,31970,45,90,38.8,32.01,7
1292,m_1831,31980,45,91,38.8,32.01,7
1293,m_1831,31990,48,91,38.8,32.01,7
1294,m_1831,32000,51,92,38.8,32.01,7
1295,m_1831,32010,55,91,38.8,32.01,7
1296,m_1831,32020,56,91,38.8,32.01,7
1297,m_1831,32030,58,92,38.8,32.01,7
1298,m_1831,32040,55,92,38.8,32.01,7
1299,m_1831,32050,56,92,38.8,32.01,7
1300,m_1831,32060,48,90,38.8,32.01,7
1301,m_1831,32070,55,90,38.8,32.01,7
1302,m_1831,32080,46,90,38.8,32.01,7
1303,m_1831,32090,48,90,38.8,32.01,7
1304,m_1831,32100,45,90,38.8,32.01,7
1305,m_1831,32110,62,90,38.8,32.01,7
1306,m_1831,32120,45,90,38.8,32.01,7
1307,m_1831,32130,53,91,38.8,32.01,7
1308,m_1831,32140,50,92,38.8,32.01,7
1309,m_1831,32150,48,92,38.8,32.01,7
1310,m_1831,32160,48,92,38.8,32.01,5
1311,m_1831,32170,69,92,38.8,32.01,5
1312,m_1831,32180,46,92,38.8,32.01,5
1313,m_1831,32190,49,92,38.8,32.01,5
1314,m_1831,32200,50,92,38.8,32.01,5
1315,m_1831,32210,47,91,38.8,32.01,5
1316,m_1831,32220,44,90,38.8,32.01,7
1317,m_1831,32230,44,90,38.8,32.01,7
1318,m_1831,32240,65,91,38.8,32.01,7
1319,m_1831,32250,47,90,38.8,32.01,7
1320,m_1831,32260,43,89,38.8,32.01,7
1321,m_1831,32270,42,89,38.8,32.01,7
1322,m_1831,32280,42,89,38.8,32.01,6
1323,m_1831,32290,47,89,38.8,32.01,6
1324,m_1831,32300,44,90,38.8,32.01,6
1325,m_1831,32310,46,90,38.8,32.02,6
1326,m_1831,32320,46,89,38.8,32.02,6
1327,m_1831,32330,47,88,38.8,32.02,6
1328,m_1831,32340,45,88,38.8,32.02,8
1329,m_1831,32350,45,88,38.81,32.02,8
1330,m_1831,32360,52,88,38.81,32.02,8
1331,m_1831,32370,40,88,38.81,32.02,8
1332,m_1831,32380,48,88,38.81,32.02,8
1333,m_1831,32390,40,89,38.81,32.02,8
1334,m_1831,32400,39,87,38.81,32.02,7
1335,m_1831,32410,56,86,38.81,32.02,7
1336,m_1831,32420,38,86,38.81,32.02,7
1337,m_1831,32430,38,87,38.81,32.02,7
1338,m_1831,32440,45,88,38.81,32.02,7
1339,m_1831,32450,47,89,38.81,32.02,7
1340,m_1831,32460,48,89,38.81,32.02,10
1341,m_1831,32470,74,89,38.81,32.02,10
1342,m_1831,32480,77,90,38.81,32.02,10
1343,m_1831,32490,57,90,38.81,32.02,10
1344,m_1831,32500,58,90,38.81,32.02,10
1345,m_1831,32510,58,89,38.81,32.02,10
1346,m_1831,32520,56,90,38.81,32.02,11
1347,m_1831,32530,49,90,38.81,32.02,11
1348,m_1831,32540,47,88,38.81,32.02,11
1349,m_1831,32550,38,88,38.81,32.02,11
1350,m_1831,32560,59,89,38.81,32.02,11
1351,m_1831,32570,43,89,38.81,32.02,11
1352,m_1831,32580,44,90,38.81,32.02,10
1353,m_1831,32590,44,90,38.81,32.02,10
1354,m_1831,32600,46,91,38.81,32.02,10
1355,m_1831,32610,50,91,38.81,32.02,10
1356,m_1831,32620,49,92,38.81,32.02,10
1357,m_1831,32630,51,91,38.81,32.02,10
1358,m_1831,32640,50,91,38.81,32.02,7
1359,m_1831,32650,54,92,38.81,32.02,7
1360,m_1831,32660,56,92,38.81,32.02,7
1361,m_1831,32670,52,91,38.81,32.02,7
1362,m_1831,32680,48,90,38.81,32.02,7
1363,m_1831,32690,57,89,38.81,32.02,7
1364,m_1831,32700,54,89,38.81,32.02,12
1365,m_1831,32710,51,89,38.81,32.02,12
1366,m_1831,32720,55,89,38.81,32.02,12
1367,m_1831,32730,45,90,38.81,32.02,12
1368,m_1831,32740,45,89,38.81,32.02,12
1369,m_1831,32750,54,89,38.81,32.02,12
1370,m_1831,32760,47,89,38.81,32.02,7
1371,m_1831,32770,49,89,38.81,32.02,7
1372,m_1831,32780,39,89,38.81,32.02,7
1373,m_1831,32790,40,90,38.81,32.02,7
1374,m_1831,32800,45,89,38.81,32.02,7
1375,m_1831,32810,50,90,38.81,32.02,7
1376,m_1831,32820,39,89,38.82,32.02,9
1377,m_1831,32830,41,89,38.82,32.02,9
1378,m_1831,32840,39,88,38.82,32.02,9
1379,m_1831,32850,40,89,38.82,32.02,9
1380,m_1831,32860,59,89,38.82,32.03,9
1381,m_1831,32870,42,89,38.82,32.03,9
1382,m_1831,32880,39,90,38.82,32.03,10
1383,m_1831,32890,43,90,38.82,32.03,10
1384,m_1831,32900,41,90,38.82,32.03,10
1385,m_1831,32910,43,89,38.82,32.03,10
1386,m_1831,32920,42,88,38.82,32.03,10
1387,m_1831,32930,45,89,38.82,32.03,10
1388,m_1831,32940,50,88,38.82,32.03,7
1389,m_1831,32950,48,88,38.82,32.03,7
1390,m_1831,32960,47,88,38.82,32.03,7
1391,m_1831,32970,44,89,38.82,32.03,7
1392,m_1831,32980,40,90,38.82,32.03,7
1393,m_1831,32990,56,91,38.82,32.03,7
1394,m_1831,33000,56,91,38.82,32.03,6
1395,m_1831,33010,54,91,38.82,32.03,6
1396,m_1831,33020,52,91,38.82,32.03,6
1397,m_1831,33030,57,90,38.82,32.03,6
1398,m_1831,33040,44,90,38.82,32.03,6
1399,m_1831,33050,44,90,38.82,32.03,6
1400,m_1831,33060,45,90,38.82,32.03,8
1401,m_1831,33070,45,89,38.82,32.03,8
1402,m_1831,33080,59,90,38.82,32.03,8
1403,m_1831,33090,45,89,38.82,32.03,8
1404,m_1831,33100,39,88,38.82,32.03,8
1405,m_1831,33110,41,89,38.82,32.03,8
1406,m_1831,33120,41,88,38.82,32.03,5
1407,m_1831,33130,40,88,38.82,32.03,5
1408,m_1831,33140,40,87,38.82,32.03,5
1409,m_1831,33150,40,87,38.82,32.03,5
1410,m_1831,33160,66,88,38.82,32.03,5
1411,m_1831,33170,45,89,38.82,32.03,5
1412,m_1831,33180,45,88,38.82,32.03,12
1413,m_1831,33190,45,89,38.82,32.03,12
1414,m_1831,33200,44,88,38.82,32.03,12
1415,m_1831,33210,47,88,38.82,32.03,12
1416,m_1831,33220,49,89,38.82,32.03,12
1417,m_1831,33230,49,89,38.82,32.03,12
1418,m_1831,33240,46,88,38.82,32.03,12
1419,m_1831,33250,46,88,38.82,32.03,12
1420,m_1831,33270,44,88,38.82,32.03,12
1421,m_1831,35050,41,89,38.84,32.05,11
1422,m_1831,35060,40,88,38.84,32.05,11
1423,m_1831,35070,37,88,38.84,32.05,11
1424,m_1831,35080,43,87,38.84,32.05,11
1425,m_1831,35090,34,86,38.84,32.05,11
1426,m_1831,35100,35,87,38.84,32.05,5
1427,m_1831,35110,38,87,38.84,32.05,5
1428,m_1831,35120,34,86,38.84,32.05,5
1429,m_1831,35130,32,87,38.84,32.05,5
1430,m_1831,35140,32,87,38.84,32.05,5
1431,m_1831,35150,33,88,38.84,32.05,5
1432,m_1831,35160,58,89,38.84,32.05,4
1433,m_1831,35170,42,89,38.85,32.05,4
1434,m_1831,35180,42,90,38.85,32.05,4
1435,m_1831,35190,45,89,38.85,32.05,4
1436,m_1831,35200,46,90,38.85,32.05,4
1437,m_1831,35210,46,90,38.85,32.05,4
1438,m_1831,35220,50,91,38.85,32.05,8
1439,m_1831,35230,52,92,38.85,32.05,8
1440,m_1831,35240,53,92,38.85,32.05,8
1441,m_1831,35250,53,92,38.85,32.05,8
1442,m_1831,35260,60,93,38.85,32.05,8
1443,m_1831,35270,57,92,38.85,32.05,8
1444,m_1831,35280,55,90,38.85,32.05,7
1445,m_1831,35290,54,90,38.85,32.05,7
1446,m_1831,35300,57,90,38.85,32.05,7
1447,m_1831,35310,51,90,38.85,32.05,7
1448,m_1831,35320,44,90,38.85,32.05,7
1449,m_1831,35330,44,90,38.85,32.05,7
1450,m_1831,35340,47,90,38.85,32.05,5
1451,m_1831,35350,42,90,38.85,32.05,5
1452,m_1831,35360,40,89,38.85,32.05,5
1453,m_1831,35370,46,89,38.85,32.05,5
1454,m_1831,35380,36,89,38.85,32.05,5
1455,m_1831,35390,34,88,38.85,32.05,5
1456,m_1831,35400,46,88,38.85,32.05,6
1457,m_1831,35410,39,88,38.85,32.05,6
1458,m_1831,35420,36,88,38.85,32.05,6
1459,m_1831,35430,36,88,38.85,32.06,6
1460,m_1831,35440,38,88,38.85,32.06,6
1461,m_1831,35450,57,88,38.85,32.06,6
1462,m_1831,35460,36,88,38.85,32.06,6
1463,m_1831,35470,39,88,38.85,32.06,6
1464,m_1831,35480,36,88,38.85,32.06,6
1465,m_1831,35490,32,88,38.85,32.06,6
1466,m_1831,35500,35,88,38.85,32.06,6
1467,m_1831,35510,33,88,38.85,32.06,6
1468,m_1831,35520,39,88,38.85,32.06,7
1469,m_1831,35530,55,88,38.85,32.06,7
1470,m_1831,35540,33,88,38.85,32.06,7
1471,m_1831,35550,34,88,38.85,32.06,7
1472,m_1831,35560,31,88,38.85,32.06,7
1473,m_1831,35570,31,88,38.85,32.06,7
1474,m_1831,35580,31,88,38.85,32.06,6
1475,m_1831,35590,35,88,38.85,32.06,6
1476,m_1831,35600,32,88,38.85,32.06,6
1477,m_1831,35610,37,89,38.85,32.06,6
1478,m_1831,35620,40,88,38.85,32.06,6
1479,m_1831,35630,39,88,38.85,32.06,6
1480,m_1831,35640,33,88,38.85,32.06,5
1481,m_1831,35650,44,87,38.85,32.06,5
1482,m_1831,35660,32,87,38.85,32.06,5
1483,m_1831,35670,42,87,38.85,32.06,5
1484,m_1831,35680,35,87,38.85,32.06,5
1485,m_1831,35690,34,87,38.85,32.06,5
1486,m_1831,35700,45,87,38.85,32.06,4
1487,m_1831,35710,37,87,38.85,32.06,4
1488,m_1831,35720,36,87,38.85,32.06,4
1489,m_1831,35730,38,88,38.85,32.06,4
1490,m_1831,35740,64,89,38.85,32.06,4
1491,m_1831,35750,42,89,38.85,32.06,4
1492,m_1831,35760,42,88,38.85,32.06,4
1493,m_1831,35770,39,88,38.85,32.06,4
1494,m_1831,35780,35,88,38.85,32.06,4
1495,m_1831,35790,36,88,38.85,32.06,4
1496,m_1831,35800,41,88,38.85,32.06,4
1497,m_1831,35810,47,88,38.85,32.06,4
1498,m_1831,35820,37,88,38.85,32.06,6
1499,m_1831,35830,38,87,38.85,32.06,6
1500,m_1831,35840,30,86,38.85,32.06,6
1501,m_1831,35850,31,86,38.85,32.06,6
1502,m_1831,35860,36,86,38.85,32.06,6
1503,m_1831,35870,32,85,38.85,32.06,6
1504,m_1831,35880,30,85,38.85,32.06,7
1505,m_1831,35890,40,85,38.85,32.06,7
1506,m_1831,35900,30,85,38.85,32.06,7
1507,m_1831,35910,33,85,38.85,32.06,7
1508,m_1831,35920,28,85,38.85,32.06,7
1509,m_1831,35930,37,85,38.85,32.06,7
1510,m_1831,35940,29,85,38.85,32.06,5
1511,m_1831,35950,35,86,38.86,32.06,5
1512,m_1831,35960,46,86,38.86,32.06,5
1513,m_1831,35970,43,86,38.86,32.06,5
1514,m_1831,35980,31,86,38.86,32.06,5
1515,m_1831,35990,32,86,38.86,32.06,5
1516,m_1831,36000,32,87,38.86,32.06,6
1517,m_1831,36010,39,87,38.86,32.06,6
1518,m_1831,36020,51,87,38.86,32.06,6
1519,m_1831,36030,34,88,38.86,32.06,6
1520,m_1831,36040,36,88,38.86,32.06,6
1521,m_1831,36050,39,88,38.86,32.06,6
1522,m_1831,36060,37,88,38.86,32.06,6
1523,m_1831,36070,39,89,38.86,32.06,6
1524,m_1831,36080,40,90,38.86,32.06,6
1525,m_1831,36090,48,91,38.86,32.06,6
1526,m_1831,36100,56,91,38.86,32.06,6
1527,m_1831,36110,51,91,38.86,32.06,6
1528,m_1831,36120,54,91,38.86,32.06,6
1529,m_1831,36130,51,91,38.86,32.06,6
1530,m_1831,36140,47,91,38.86,32.06,6
1531,m_1831,36150,44,91,38.86,32.06,6
1532,m_1831,36160,48,91,38.86,32.06,6
1533,m_1831,36170,43,91,38.86,32.06,6
1534,m_1831,36180,44,91,38.86,32.06,6
1535,m_1831,36190,43,91,38.86,32.06,6
1536,m_1831,36200,39,91,38.86,32.06,6
1537,m_1831,36210,50,91,38.86,32.06,6
1538,m_1831,36220,39,91,38.86,32.06,6
1539,m_1831,36230,38,90,38.86,32.06,6
1540,m_1831,36240,36,90,38.86,32.06,5
1541,m_1831,36250,39,90,38.86,32.06,5
1542,m_1831,36260,40,90,38.86,32.06,5
1543,m_1831,36270,57,91,38.86,32.06,5
1544,m_1831,36280,39,89,38.86,32.06,5
1545,m_1831,36290,37,89,38.86,32.06,5
1546,m_1831,36300,38,88,38.86,32.06,5
1547,m_1831,36310,40,88,38.86,32.06,5
1548,m_1831,36320,37,88,38.86,32.06,5
1549,m_1831,36330,38,88,38.86,32.07,5
1550,m_1831,36340,44,88,38.86,32.07,5
1551,m_1831,36350,48,88,38.86,32.07,5
1552,m_1831,36360,35,88,38.86,32.07,5
1553,m_1831,36370,38,87,38.86,32.07,5
1554,m_1831,36380,34,87,38.86,32.07,5
1555,m_1831,36390,34,87,38.86,32.07,5
1556,m_1831,36400,33,87,38.86,32.07,5
1557,m_1831,36410,34,87,38.86,32.07,5
1558,m_1831,36420,36,87,38.86,32.07,5
1559,m_1831,36430,40,87,38.86,32.07,5
1560,m_1831,36440,43,87,38.86,32.07,5
1561,m_1831,36450,40,87,38.86,32.07,5
1562,m_1831,36460,51,88,38.86,32.07,5
1563,m_1831,36470,51,90,38.86,32.07,5
1564,m_1831,36480,47,89,38.86,32.07,6
1565,m_1831,36490,59,90,38.86,32.07,6
1566,m_1831,36500,47,90,38.86,32.07,6
1567,m_1831,36510,41,90,38.86,32.07,6
1568,m_1831,36520,41,91,38.86,32.07,6
1569,m_1831,36530,34,90,38.86,32.07,6
1570,m_1831,36540,48,90,38.87,32.07,5
1571,m_1831,36550,36,90,38.87,32.07,5
1572,m_1831,36560,36,88,38.87,32.07,5
1573,m_1831,36570,34,88,38.87,32.07,5
1574,m_1831,36580,37,88,38.87,32.07,5
1575,m_1831,36590,39,88,38.87,32.07,5
1576,m_1831,36600,52,89,38.87,32.07,6
1577,m_1831,36610,39,88,38.87,32.07,6
1578,m_1831,36620,36,86,38.87,32.07,6
1579,m_1831,36630,37,86,38.87,32.07,6
1580,m_1831,36640,34,86,38.87,32.07,6
1581,m_1831,36650,33,86,38.87,32.07,6
1582,m_1831,36660,35,87,38.87,32.07,14
1583,m_1831,36670,40,87,38.87,32.07,14
1584,m_1831,36680,39,87,38.87,32.07,14
1585,m_1831,36690,37,87,38.87,32.07,14
1586,m_1831,36700,41,87,38.87,32.07,14
1587,m_1831,36710,35,88,38.87,32.07,14
1588,m_1831,36720,35,88,38.87,32.07,7
1589,m_1831,36730,57,88,38.87,32.07,7
1590,m_1831,36740,37,88,38.87,32.07,7
1591,m_1831,36750,32,88,38.87,32.07,7
1592,m_1831,36760,33,88,38.87,32.07,7
1593,m_1831,36770,36,88,38.87,32.07,7
1594,m_1831,36780,32,88,38.87,32.07,6
1595,m_1831,36790,33,88,38.87,32.07,6
1596,m_1831,36800,32,88,38.87,32.07,6
1597,m_1831,36810,32,88,38.87,32.07,6
1598,m_1831,36820,31,88,38.87,32.07,6
1599,m_1831,36830,37,89,38.87,32.07,6
1600,m_1831,36840,42,89,38.87,32.07,5
1601,m_1831,36850,40,89,38.87,32.07,5
1602,m_1831,36860,35,88,38.87,32.07,5
1603,m_1831,36870,30,88,38.87,32.07,5
1604,m_1831,36880,36,88,38.87,32.07,5
1605,m_1831,36900,51,90,38.87,32.07,5
1606,m_1831,39870,34,89,38.91,32.11,41
1607,m_1831,39880,37,89,38.91,32.11,41
1608,m_1831,39890,37,90,38.91,32.11,41
1609,m_1831,39900,41,89,38.91,32.11,39
1610,m_1831,39910,44,88,38.91,32.11,39
1611,m_1831,39920,38,88,38.91,32.11,39
1612,m_1831,39930,36,88,38.91,32.11,39
1613,m_1831,39940,37,88,38.91,32.11,39
1614,m_1831,39950,36,88,38.91,32.11,39
1615,m_1831,39960,42,88,38.91,32.11,38
1616,m_1831,39970,38,88,38.91,32.11,38
1617,m_1831,39980,35,88,38.91,32.11,38
1618,m_1831,39990,45,88,38.91,32.11,38
1619,m_1831,40000,36,89,38.91,32.11,38
1620,m_1831,40010,37,88,38.91,32.11,38
1621,m_1831,40020,38,89,38.91,32.11,41
1622,m_1831,40030,37,89,38.91,32.12,41
1623,m_1831,40040,44,89,38.91,32.12,41
1624,m_1831,40050,32,89,38.92,32.12,41
1625,m_1831,40060,32,89,38.92,32.12,41
1626,m_1831,40070,33,89,38.92,32.12,41
1627,m_1831,40080,29,89,38.92,32.12,24
1628,m_1831,40090,48,89,38.92,32.12,24
1629,m_1831,40100,33,90,38.92,32.12,24
1630,m_1831,40110,33,90,38.92,32.12,24
1631,m_1831,40120,33,89,38.92,32.12,24
1632,m_1831,40130,32,89,38.92,32.12,24
1633,m_1831,40140,52,90,38.92,32.12,11
1634,m_1831,40150,37,90,38.92,32.12,11
1635,m_1831,40160,36,90,38.92,32.12,11
1636,m_1831,40170,33,90,38.92,32.12,11
1637,m_1831,40180,33,90,38.92,32.12,11
1638,m_1831,40190,31,90,38.92,32.12,11
1639,m_1831,40200,29,90,38.92,32.12,9
1640,m_1831,40210,35,90,38.92,32.12,9
1641,m_1831,40220,32,90,38.92,32.12,9
1642,m_1831,40230,30,90,38.92,32.12,9
1643,m_1831,40240,30,90,38.92,32.12,9
1644,m_1831,40250,34,90,38.92,32.12,9
1645,m_1831,40260,41,91,38.92,32.12,9
1646,m_1831,40270,47,90,38.92,32.12,9
1647,m_1831,40280,34,90,38.92,32.12,9
1648,m_1831,40290,33,90,38.92,32.12,9
1649,m_1831,40300,37,90,38.92,32.12,9
1650,m_1831,40310,40,90,38.92,32.12,9
1651,m_1831,40320,35,90,38.92,32.12,7
1652,m_1831,40330,36,90,38.92,32.12,7
1653,m_1831,40340,35,90,38.92,32.12,7
1654,m_1831,40350,31,90,38.92,32.12,7
1655,m_1831,40360,36,90,38.92,32.12,7
1656,m_1831,40370,33,90,38.92,32.12,7
1657,m_1831,40380,32,90,38.92,32.12,6
1658,m_1831,40390,38,90,38.92,32.12,6
1659,m_1831,40400,30,90,38.92,32.12,6
1660,m_1831,40410,31,89,38.92,32.12,6
1661,m_1831,40420,33,89,38.92,32.12,6
1662,m_1831,40430,32,89,38.92,32.12,6
1663,m_1831,40440,33,89,38.92,32.12,6
1664,m_1831,40450,42,89,38.92,32.12,6
1665,m_1831,40460,31,88,38.92,32.12,6
1666,m_1831,40470,27,87,38.92,32.12,6
1667,m_1831,40480,33,87,38.92,32.12,6
1668,m_1831,40490,31,87,38.92,32.12,6
1669,m_1831,40500,39,87,38.92,32.12,12
1670,m_1831,40510,36,87,38.92,32.12,12
1671,m_1831,40520,33,87,38.92,32.12,12
1672,m_1831,40530,38,88,38.92,32.12,12
1673,m_1831,40540,40,88,38.92,32.12,12
1674,m_1831,40550,39,88,38.92,32.12,12
1675,m_1831,40560,38,88,38.92,32.12,7
1676,m_1831,40570,36,88,38.92,32.12,7
1677,m_1831,40580,46,88,38.92,32.12,7
1678,m_1831,40590,47,89,38.92,32.12,7
1679,m_1831,40600,31,88,38.92,32.12,7
1680,m_1831,40610,31,88,38.92,32.12,7
1681,m_1831,40620,30,88,38.92,32.12,7
1682,m_1831,40630,30,88,38.92,32.12,7
1683,m_1831,40640,30,89,38.92,32.12,7
1684,m_1831,40650,31,88,38.92,32.12,7
1685,m_1831,40660,30,89,38.92,32.12,7
1686,m_1831,40670,26,88,38.92,32.12,7
1687,m_1831,40680,26,88,38.92,32.12,6
1688,m_1831,40690,27,88,38.92,32.12,6
1689,m_1831,40700,27,87,38.92,32.12,6
1690,m_1831,40710,44,88,38.92,32.12,6
1691,m_1831,40720,29,88,38.92,32.13,6
1692,m_1831,40730,31,89,38.92,32.13,6
1693,m_1831,40740,32,89,38.92,32.13,5
1694,m_1831,40750,35,89,38.92,32.13,5
1695,m_1831,40760,33,89,38.93,32.13,5
1696,m_1831,40770,29,89,38.93,32.13,5
1697,m_1831,40780,28,88,38.93,32.13,5
1698,m_1831,40790,26,88,38.93,32.13,5
1699,m_1831,40800,28,88,38.93,32.13,5
1700,m_1831,40810,32,88,38.93,32.13,5
1701,m_1831,40820,32,88,38.93,32.13,5
1702,m_1831,40830,32,88,38.93,32.13,5
1703,m_1831,40840,34,89,38.93,32.13,5
1704,m_1831,40850,32,88,38.93,32.13,5
1705,m_1831,40860,33,88,38.93,32.13,6
1706,m_1831,40870,35,89,38.93,32.13,6
1707,m_1831,40880,34,89,38.93,32.13,6
1708,m_1831,40890,33,89,38.93,32.13,6
1709,m_1831,40900,35,89,38.93,32.13,6
1710,m_1831,40910,36,89,38.93,32.13,6
1711,m_1831,40920,32,89,38.93,32.13,5
1712,m_1831,40930,39,89,38.93,32.13,5
1713,m_1831,40940,33,88,38.93,32.13,5
1714,m_1831,40950,34,88,38.93,32.13,5
1715,m_1831,40960,33,88,38.93,32.13,5
1716,m_1831,40970,29,88,38.93,32.13,5
1717,m_1831,40980,35,88,38.93,32.13,5
1718,m_1831,40990,41,88,38.93,32.13,5
1719,m_1831,41000,39,88,38.93,32.13,5
1720,m_1831,41010,45,88,38.93,32.13,5
1721,m_1831,41020,38,87,38.93,32.13,5
1722,m_1831,41030,38,88,38.93,32.13,5
1723,m_1831,41040,43,88,38.93,32.13,6
1724,m_1831,41050,37,87,38.93,32.13,6
1725,m_1831,41060,33,88,38.93,32.13,6
1726,m_1831,41070,34,89,38.93,32.13,6
1727,m_1831,41080,36,88,38.93,32.13,6
1728,m_1831,41090,29,87,38.93,32.13,6
1729,m_1831,41100,41,88,38.93,32.13,6
1730,m_1831,41110,38,89,38.93,32.13,6
1731,m_1831,41120,34,88,38.93,32.13,6
1732,m_1831,41130,37,88,38.93,32.13,6
1733,m_1831,41140,35,88,38.93,32.13,6
1734,m_1831,41150,34,88,38.93,32.13,6
1735,m_1831,41160,34,88,38.93,32.13,5
1736,m_1831,41170,36,88,38.93,32.13,5
1737,m_1831,41180,34,88,38.93,32.13,5
1738,m_1831,41190,46,88,38.93,32.13,5
1739,m_1831,41200,44,89,38.93,32.13,5
1740,m_1831,41210,38,89,38.93,32.13,5
1741,m_1831,41220,39,89,38.93,32.13,6
1742,m_1831,41230,44,90,38.93,32.13,6
1743,m_1831,41240,45,90,38.93,32.13,6
1744,m_1831,41250,45,89,38.93,32.13,6
1745,m_1831,41260,36,90,38.93,32.13,6
1746,m_1831,41270,36,89,38.93,32.13,6
1747,m_1831,41280,34,89,38.93,32.13,6
1748,m_1831,41290,39,89,38.93,32.13,6
1749,m_1831,41300,33,89,38.93,32.13,6
1750,m_1831,41310,34,90,38.93,32.14,6
1751,m_1831,41320,39,89,38.93,32.14,6
1752,m_1831,41330,43,89,38.93,32.14,6
1753,m_1831,41340,45,90,38.93,32.14,5
1754,m_1831,41350,46,89,38.93,32.14,5
1755,m_1831,41360,45,90,38.93,32.14,5
1756,m_1831,41370,60,90,38.94,32.14,5
1757,m_1831,41380,41,90,38.94,32.14,5
1758,m_1831,41390,40,89,38.94,32.14,5
1759,m_1831,41400,41,89,38.94,32.14,5
1760,m_1831,41410,43,89,38.94,32.14,5
1761,m_1831,41420,41,90,38.94,32.14,5
1762,m_1831,41430,40,89,38.94,32.14,5
1763,m_1831,41440,36,89,38.94,32.14,5
1764,m_1831,41450,36,89,38.94,32.14,5
1765,m_1831,41460,38,89,38.94,32.14,5
1766,m_1831,41470,46,90,38.94,32.14,5
1767,m_1831,41480,45,90,38.94,32.14,5
1768,m_1831,41490,39,90,38.94,32.14,5
1769,m_1831,41500,40,89,38.94,32.14,5
1770,m_1831,41510,38,89,38.94,32.14,5
1771,m_1831,41520,36,89,38.94,32.14,6
1772,m_1831,41530,39,88,38.94,32.14,6
1773,m_1831,41540,36,88,38.94,32.14,6
1774,m_1831,41550,37,89,38.94,32.14,6
1775,m_1831,41560,37,89,38.94,32.14,6
1776,m_1831,41570,36,88,38.94,32.14,6
1777,m_1831,41580,36,88,38.94,32.14,7
1778,m_1831,41600,42,90,38.94,32.14,7
1779,m_1831,41610,57,91,38.94,32.14,7
1780,m_1831,41620,53,90,38.94,32.14,7
1781,m_1831,41630,49,90,38.94,32.14,7
1782,m_1831,41640,51,90,38.94,32.14,6
1783,m_1831,41650,51,90,38.94,32.14,6
1784,m_1831,41660,45,90,38.94,32.14,6
1785,m_1831,41670,49,90,38.94,32.14,6
1786,m_1831,41680,45,90,38.94,32.14,6
1787,m_1831,41690,41,89,38.94,32.14,6
1788,m_1831,41700,37,89,38.94,32.14,5
1789,m_1831,41710,40,89,38.94,32.14,5
1790,m_1831,41720,44,89,38.94,32.14,5
1791,m_1831,41730,39,90,38.94,32.14,5
1792,m_1831,41740,38,89,38.94,32.14,5
1793,m_1831,41750,38,89,38.94,32.14,5
1794,m_1831,41760,41,89,38.94,32.14,4
1795,m_1831,41770,52,89,38.94,32.14,4
1796,m_1831,41780,36,90,38.94,32.14,4
1797,m_1831,41790,36,89,38.94,32.14,4
1798,m_1831,41800,36,89,38.94,32.14,4
1799,m_1831,41810,28,89,38.94,32.14,4
1800,m_1831,41820,33,88,38.94,32.14,5
1801,m_1831,41830,53,88,38.94,32.14,5
1802,m_1831,41840,34,88,38.94,32.14,5
1803,m_1831,41850,34,88,38.94,32.14,5
1804,m_1831,41860,35,88,38.94,32.14,5
1805,m_1831,41870,35,89,38.94,32.14,5
1806,m_1831,41880,35,89,38.94,32.14,4
1807,m_1831,41890,36,89,38.94,32.14,4
1808,m_1831,41900,33,88,38.94,32.14,4
1809,m_1831,41910,34,88,38.94,32.14,4
1810,m_1831,41920,32,88,38.94,32.14,4
1811,m_1831,41930,49,88,38.94,32.14,4
1812,m_1831,41940,31,88,38.94,32.14,4
1813,m_1831,41950,36,88,38.94,32.14,4
1814,m_1831,41960,31,88,38.94,32.14,4
1815,m_1831,41970,30,88,38.94,32.14,4
1816,m_1831,41980,31,88,38.94,32.14,4
1817,m_1831,41990,31,88,38.94,32.14,4
1818,m_1831,42000,29,88,38.94,32.14,7
1819,m_1831,42010,33,87,38.94,32.14,7
1820,m_1831,42020,27,87,38.94,32.14,7
1821,m_1831,42030,29,88,38.94,32.14,7
1822,m_1831,42040,28,87,38.94,32.14,7
1823,m_1831,42050,30,87,38.94,32.14,7
1824,m_1831,42060,32,87,38.94,32.14,4
1825,m_1831,42070,32,87,38.94,32.14,4
1826,m_1831,42080,29,87,38.94,32.15,4
1827,m_1831,42090,26,87,38.94,32.15,4
1828,m_1831,42100,33,88,38.94,32.15,4
1829,m_1831,42110,27,87,38.94,32.15,4
1830,m_1831,42120,27,88,38.94,32.15,4
1831,m_1831,42130,31,88,38.94,32.15,4
1832,m_1831,42140,41,88,38.94,32.15,4
1833,m_1831,42150,25,87,38.94,32.15,4
1834,m_1831,42160,25,86,38.94,32.15,4
1835,m_1831,42170,26,86,38.94,32.15,4
1836,m_1831,42180,24,86,38.94,32.15,5
1837,m_1831,42190,26,87,38.94,32.15,5
1838,m_1831,42200,25,87,38.94,32.15,5
1839,m_1831,42210,25,87,38.94,32.15,5
1840,m_1831,42220,22,86,38.94,32.15,5
1841,m_1831,42230,23,86,38.94,32.15,5
1842,m_1831,42240,42,86,38.94,32.15,4
1843,m_1831,42250,23,86,38.94,32.15,4
1844,m_1831,42260,23,86,38.94,32.15,4
1845,m_1831,42270,22,86,38.94,32.15,4
