,machine_id,time_stamp,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
2751,m_1,40380,25,81,33.2,23.54,1
2752,m_1,40390,25,81,33.2,23.54,1
2753,m_1,40400,23,81,33.2,23.54,1
2754,m_1,40410,25,82,33.2,23.54,1
2755,m_1,40420,26,82,33.2,23.54,1
2756,m_1,40430,26,81,33.2,23.54,1
2757,m_1,40440,24,80,33.2,23.54,1
2758,m_1,40450,24,81,33.2,23.54,1
2759,m_1,40460,23,81,33.2,23.54,1
2760,m_1,40470,23,80,33.2,23.54,1
2761,m_1,40480,24,80,33.2,23.54,1
2762,m_1,40490,26,80,33.2,23.55,1
2763,m_1,40500,23,80,33.2,23.55,2
2764,m_1,40510,26,80,33.2,23.55,2
2765,m_1,40520,24,80,33.2,23.55,2
2766,m_1,40530,32,80,33.2,23.55,2
2767,m_1,40540,34,81,33.2,23.55,2
2768,m_1,40550,32,81,33.2,23.55,2
2769,m_1,40560,32,81,33.2,23.55,2
2770,m_1,40570,28,80,33.2,23.55,2
2771,m_1,40580,25,80,33.2,23.55,2
2772,m_1,40590,25,80,33.2,23.55,2
2773,m_1,40600,25,81,33.2,23.55,2
2774,m_1,40610,23,81,33.2,23.55,2
2775,m_1,40620,23,81,33.2,23.55,2
2776,m_1,40630,26,81,33.2,23.55,2
2777,m_1,40640,25,81,33.2,23.55,2
2778,m_1,40650,24,80,33.2,23.55,2
2779,m_1,40660,24,81,33.2,23.55,2
2780,m_1,40670,29,80,33.2,23.55,2
2781,m_1,40680,29,81,33.2,23.55,3
2782,m_1,40690,22,81,33.2,23.55,3
2783,m_1,40700,28,81,33.2,23.55,3
2784,m_1,40710,28,81,33.2,23.55,3
2785,m_1,40720,25,82,33.2,23.55,3
2786,m_1,40730,25,82,33.2,23.55,3
2787,m_1,40740,29,82,33.2,23.55,1
2788,m_1,40750,28,82,33.2,23.55,1
2789,m_1,40760,28,82,33.2,23.55,1
2790,m_1,40770,28,82,33.2,23.55,1
2791,m_1,40780,27,82,33.2,23.55,1
2792,m_1,40790,27,82,33.2,23.55,1
2793,m_1,40800,27,82,33.2,23.55,1
2794,m_1,40810,38,82,33.2,23.55,1
2795,m_1,40820,37,82,33.2,23.55,1
2796,m_1,40830,38,83,33.2,23.55,1
2797,m_1,40840,40,83,33.2,23.55,1
2798,m_1,40850,42,83,33.2,23.55,1
2799,m_1,40860,39,83,33.2,23.55,2
2800,m_1,40870,35,83,33.2,23.55,2
2801,m_1,40880,29,83,33.2,23.55,2
2802,m_1,40890,28,83,33.2,23.55,2
2803,m_1,40900,29,82,33.2,23.55,2
2804,m_1,40910,29,83,33.21,23.55,2
2805,m_1,40920,30,82,33.21,23.55,5
2806,m_1,40930,30,83,33.21,23.55,5
2807,m_1,40940,27,83,33.21,23.55,5
2808,m_1,40950,30,83,33.21,23.55,5
2809,m_1,40960,24,82,33.21,23.55,5
2810,m_1,40970,22,82,33.21,23.55,5
2811,m_1,40980,25,82,33.21,23.55,3
2812,m_1,40990,27,83,33.21,23.55,3
2813,m_1,41000,29,83,33.21,23.55,3
2814,m_1,41010,27,83,33.21,23.55,3
2815,m_1,41020,26,83,33.21,23.55,3
2816,m_1,41030,25,83,33.21,23.55,3
2817,m_1,41040,24,83,33.21,23.55,2
2818,m_1,41050,27,83,33.21,23.55,2
2819,m_1,41060,27,83,33.21,23.55,2
2820,m_1,41070,27,84,33.21,23.55,2
2821,m_1,41080,25,84,33.21,23.55,2
2822,m_1,41090,30,84,33.21,23.55,2
2823,m_1,41100,25,83,33.21,23.55,2
2824,m_1,41110,30,83,33.21,23.55,2
2825,m_1,41120,30,84,33.21,23.55,2
2826,m_1,41130,27,84,33.21,23.55,2
2827,m_1,41140,28,83,33.21,23.55,2
2828,m_1,41150,27,82,33.21,23.55,2
2829,m_1,41160,26,83,33.21,23.55,2
2830,m_1,41170,30,83,33.21,23.55,2
2831,m_1,41180,26,83,33.21,23.55,2
2832,m_1,41190,27,83,33.21,23.55,2
2833,m_1,41200,25,83,33.21,23.55,2
2834,m_1,41210,31,83,33.21,23.55,2
2835,m_1,41220,33,84,33.21,23.55,3
2836,m_1,41230,37,84,33.21,23.55,3
2837,m_1,41240,35,85,33.21,23.55,3
2838,m_1,41250,35,84,33.21,23.56,3
2839,m_1,41260,32,84,33.21,23.56,3
2840,m_1,41270,33,84,33.21,23.56,3
2841,m_1,41280,34,85,33.21,23.56,4
2842,m_1,41290,32,85,33.21,23.56,4
2843,m_1,41300,27,83,33.21,23.56,4
2844,m_1,41310,26,83,33.21,23.56,4
2845,m_1,41320,23,83,33.21,23.56,4
2846,m_1,41330,24,83,33.21,23.56,4
2847,m_1,41340,25,83,33.21,23.56,4
2848,m_1,41350,25,83,33.21,23.56,4
2849,m_1,41360,28,83,33.21,23.56,4
2850,m_1,41370,26,83,33.21,23.56,4
2851,m_1,41380,25,83,33.21,23.56,4
2852,m_1,41390,24,83,33.21,23.56,4
2853,m_1,41400,27,83,33.21,23.56,1
2854,m_1,41410,26,83,33.21,23.56,1
2855,m_1,41420,27,83,33.21,23.56,1
2856,m_1,41430,28,83,33.21,23.56,1
2857,m_1,41440,26,83,33.21,23.56,1
2858,m_1,41450,27,83,33.21,23.56,1
2859,m_1,41460,26,83,33.21,23.56,2
2860,m_1,41470,27,83,33.21,23.56,2
2861,m_1,41480,30,83,33.21,23.56,2
2862,m_1,41490,27,83,33.21,23.56,2
2863,m_1,41500,26,83,33.21,23.56,2
2864,m_1,41510,27,83,33.21,23.56,2
2865,m_1,41520,23,82,33.21,23.56,2
2866,m_1,41530,24,82,33.21,23.56,2
2867,m_1,41540,24,82,33.21,23.56,2
2868,m_1,41550,22,82,33.21,23.56,2
2869,m_1,41560,22,82,33.21,23.56,2
2870,m_1,41570,24,82,33.21,23.56,2
2871,m_1,41580,25,82,33.21,23.56,1
2872,m_1,41590,27,82,33.21,23.56,1
2873,m_1,41600,26,82,33.21,23.56,1
2874,m_1,41610,36,83,33.21,23.56,1
2875,m_1,41620,37,83,33.21,23.56,1
2876,m_1,41630,36,84,33.21,23.56,1
2877,m_1,41640,33,84,33.21,23.56,4
2878,m_1,41650,33,83,33.21,23.56,4
2879,m_1,41660,32,83,33.21,23.56,4
2880,m_1,41670,34,83,33.21,23.56,4
2881,m_1,41680,32,84,33.21,23.56,4
2882,m_1,41690,26,83,33.21,23.56,4
2883,m_1,41700,25,83,33.21,23.56,2
2884,m_1,41710,25,83,33.21,23.56,2
2885,m_1,43300,22,83,33.23,23.57,5
2886,m_1,43310,24,83,33.23,23.57,5
2887,m_1,43320,24,83,33.23,23.57,5
2888,m_1,43330,24,83,33.23,23.57,5
2889,m_1,43340,24,83,33.23,23.57,5
2890,m_1,43350,24,83,33.23,23.57,5
2891,m_1,43360,30,84,33.23,23.57,5
2892,m_1,43370,30,82,33.23,23.57,5
2893,m_1,43380,31,82,33.23,23.57,6
2894,m_1,43390,51,84,33.23,23.57,6
2895,m_1,43400,43,84,33.23,23.57,6
2896,m_1,43410,45,85,33.23,23.57,6
2897,m_1,43420,43,84,33.23,23.57,6
2898,m_1,43430,43,85,33.23,23.57,6
2899,m_1,43440,44,85,33.23,23.57,3
2900,m_1,43450,45,84,33.23,23.57,3
2901,m_1,43460,37,84,33.23,23.57,3
2902,m_1,43470,33,84,33.23,23.57,3
2903,m_1,43480,31,84,33.23,23.57,3
2904,m_1,43490,29,83,33.23,23.57,3
2905,m_1,43500,25,83,33.23,23.57,6
2906,m_1,43510,30,83,33.23,23.57,6
2907,m_1,43520,24,83,33.23,23.57,6
2908,m_1,43530,24,83,33.23,23.57,6
2909,m_1,43540,23,83,33.23,23.57,6
2910,m_1,43550,22,83,33.23,23.57,6
2911,m_1,43560,22,83,33.23,23.57,2
2912,m_1,43570,24,83,33.23,23.57,2
2913,m_1,43580,24,84,33.23,23.57,2
2914,m_1,43590,24,84,33.23,23.57,2
2915,m_1,43600,28,85,33.23,23.57,2
2916,m_1,43610,26,83,33.23,23.58,2
2917,m_1,43620,24,83,33.23,23.58,4
2918,m_1,43630,23,84,33.23,23.58,4
2919,m_1,43640,25,84,33.23,23.58,4
2920,m_1,43650,25,84,33.23,23.58,4
2921,m_1,43660,22,82,33.23,23.58,4
2922,m_1,43670,28,83,33.23,23.58,4
2923,m_1,43680,24,83,33.23,23.58,3
2924,m_1,43690,25,83,33.23,23.58,3
2925,m_1,43700,26,83,33.23,23.58,3
2926,m_1,43710,26,82,33.23,23.58,3
2927,m_1,43720,23,83,33.24,23.58,3
2928,m_1,43730,25,83,33.24,23.58,3
2929,m_1,43750,27,83,33.24,23.58,3
2930,m_1,44400,36,83,33.24,23.58,3
2931,m_1,44410,37,83,33.24,23.58,3
2932,m_1,44420,32,82,33.24,23.58,3
2933,m_1,44430,28,82,33.24,23.58,3
2934,m_1,44440,26,82,33.24,23.58,3
2935,m_1,44450,27,82,33.24,23.58,3
2936,m_1,44460,26,82,33.24,23.58,2
2937,m_1,44470,26,82,33.24,23.58,2
2938,m_1,44480,26,83,33.24,23.58,2
2939,m_1,44490,26,83,33.24,23.58,2
2940,m_1,44500,27,83,33.24,23.58,2
2941,m_1,44510,28,83,33.24,23.58,2
2942,m_1,44520,31,83,33.25,23.59,1
2943,m_1,44530,30,83,33.25,23.59,1
2944,m_1,44540,24,83,33.25,23.59,1
2945,m_1,44550,24,83,33.25,23.59,1
2946,m_1,44560,24,83,33.25,23.59,1
2947,m_1,44570,23,83,33.25,23.59,1
2948,m_1,44580,22,83,33.25,23.59,2
2949,m_1,44590,24,83,33.25,23.59,2
2950,m_1,44600,23,83,33.25,23.59,2
2951,m_1,44610,24,83,33.25,23.59,2
2952,m_1,44620,23,83,33.25,23.59,2
2953,m_1,44630,22,83,33.25,23.59,2
2954,m_1,44640,22,83,33.25,23.59,2
2955,m_1,44650,22,83,33.25,23.59,2
2956,m_1,44660,21,84,33.25,23.59,2
2957,m_1,44670,21,84,33.25,23.59,2
2958,m_1,44680,23,84,33.25,23.59,2
2959,m_1,44690,24,85,33.25,23.59,2
2960,m_1,44700,25,84,33.25,23.59,1
2961,m_1,44710,25,84,33.25,23.59,1
2962,m_1,44720,23,84,33.25,23.59,1
2963,m_1,44730,22,83,33.25,23.59,1
2964,m_1,44740,22,83,33.25,23.59,1
2965,m_1,44750,23,84,33.25,23.59,1
2966,m_1,44760,25,83,33.25,23.59,2
2967,m_1,44770,28,84,33.25,23.59,2
2968,m_1,44780,24,83,33.25,23.59,2
2969,m_1,44790,22,82,33.25,23.59,2
2970,m_1,44800,20,83,33.25,23.59,2
2971,m_1,44810,21,82,33.25,23.59,2
2972,m_1,44820,20,82,33.25,23.59,2
2973,m_1,44830,21,81,33.25,23.59,2
2974,m_1,44840,15,81,33.25,23.59,2
2975,m_1,44850,16,82,33.25,23.59,2
2976,m_1,44980,20,82,33.25,23.59,1
2977,m_1,44990,20,82,33.25,23.59,1
2978,m_1,45000,20,83,33.25,23.59,2
2979,m_1,45010,22,83,33.25,23.59,2
2980,m_1,45020,19,82,33.25,23.59,2
2981,m_1,45030,20,83,33.25,23.59,2
2982,m_1,45040,20,83,33.25,23.59,2
2983,m_1,45050,20,83,33.25,23.59,2
2984,m_1,45060,20,83,33.25,23.59,3
2985,m_1,45070,22,83,33.25,23.59,3
2986,m_1,45080,20,84,33.25,23.59,3
2987,m_1,45090,20,84,33.25,23.59,3
2988,m_1,45100,17,82,33.25,23.59,3
2989,m_1,45110,18,83,33.25,23.59,3
2990,m_1,45120,17,83,33.25,23.59,2
2991,m_1,45130,19,83,33.25,23.59,2
2992,m_1,45140,20,83,33.25,23.59,2
2993,m_1,45150,21,83,33.25,23.59,2
2994,m_1,45160,17,83,33.25,23.59,2
2995,m_1,45170,16,83,33.25,23.59,2
2996,m_1,45180,17,83,33.25,23.59,3
2997,m_1,45190,19,83,33.25,23.59,3
2998,m_1,45200,19,83,33.25,23.59,3
2999,m_1,45210,18,83,33.25,23.59,3
3000,m_1,45220,18,83,33.25,23.59,3
3001,m_1,45230,19,83,33.25,23.59,3
3002,m_1,45240,19,83,33.25,23.59,2
3003,m_1,45250,20,82,33.25,23.59,2
3004,m_1,45260,16,82,33.25,23.59,2
3005,m_1,45270,15,82,33.25,23.59,2
3006,m_1,45280,16,82,33.25,23.59,2
3007,m_1,45290,15,82,33.25,23.59,2
3008,m_1,45300,14,82,33.25,23.59,1
3009,m_1,45310,16,82,33.25,23.59,1
3010,m_1,45320,14,82,33.25,23.59,1
3011,m_1,45330,14,82,33.25,23.59,1
3012,m_1,45340,14,82,33.25,23.59,1
3013,m_1,45350,19,82,33.25,23.59,1
3014,m_1,45360,19,82,33.25,23.59,1
3015,m_1,45370,17,82,33.25,23.59,1
3016,m_1,45380,18,82,33.25,23.59,1
3017,m_1,45390,16,82,33.25,23.59,1
3018,m_1,45400,18,82,33.26,23.59,1
3019,m_1,45410,18,82,33.26,23.59,1
3020,m_1,45420,17,82,33.26,23.59,1
3021,m_1,45430,17,82,33.26,23.59,1
3022,m_1,45440,16,82,33.26,23.59,1
3023,m_1,45450,16,81,33.26,23.59,1
3024,m_1,45460,17,81,33.26,23.59,1
3025,m_1,45470,18,81,33.26,23.59,1
3026,m_1,45480,18,82,33.26,23.59,2
3027,m_1,45490,21,82,33.26,23.59,2
3028,m_1,45500,20,82,33.26,23.59,2
3029,m_1,45510,20,82,33.26,23.59,2
3030,m_1,45520,19,81,33.26,23.59,2
3031,m_1,45530,18,81,33.26,23.59,2
3032,m_1,45550,28,82,33.26,23.59,3
3033,m_1,47370,27,88,33.28,23.61,2
3034,m_1,47380,28,88,33.28,23.61,2
3035,m_1,47390,28,88,33.28,23.61,2
3036,m_1,47400,28,86,33.28,23.61,1
3037,m_1,47410,28,86,33.28,23.61,1
3038,m_1,47420,28,86,33.28,23.61,1
3039,m_1,47430,29,86,33.28,23.61,1
3040,m_1,47440,31,86,33.28,23.61,1
3041,m_1,47450,28,86,33.28,23.61,1
3042,m_1,47460,28,87,33.28,23.61,1
3043,m_1,47470,32,88,33.28,23.61,1
3044,m_1,47480,34,89,33.28,23.61,1
3045,m_1,47490,35,89,33.28,23.61,1
3046,m_1,47500,34,89,33.28,23.61,1
3047,m_1,47510,29,88,33.28,23.61,1
3048,m_1,47520,31,89,33.28,23.61,4
3049,m_1,47530,32,89,33.28,23.61,4
3050,m_1,47540,30,89,33.28,23.61,4
3051,m_1,47550,30,89,33.28,23.61,4
3052,m_1,47560,30,89,33.28,23.61,4
3053,m_1,47570,32,89,33.28,23.61,4
3054,m_1,47580,31,89,33.28,23.61,1
3055,m_1,47590,33,89,33.28,23.61,1
3056,m_1,47600,34,87,33.28,23.61,1
3057,m_1,47610,30,87,33.28,23.61,1
3058,m_1,47620,29,87,33.28,23.61,1
3059,m_1,47630,31,87,33.28,23.61,1
3060,m_1,47640,29,86,33.28,23.61,2
3061,m_1,47650,27,86,33.28,23.61,2
3062,m_1,47660,26,86,33.28,23.61,2
3063,m_1,47670,28,87,33.28,23.61,2
3064,m_1,47680,31,87,33.28,23.61,2
3065,m_1,47690,32,87,33.28,23.61,2
3066,m_1,47700,30,87,33.28,23.61,4
3067,m_1,47710,31,87,33.28,23.61,4
3068,m_1,47720,28,87,33.28,23.61,4
3069,m_1,47730,28,86,33.28,23.61,4
3070,m_1,47740,34,86,33.28,23.61,4
3071,m_1,47750,41,86,33.28,23.61,4
3072,m_1,47760,40,86,33.28,23.61,4
3073,m_1,47770,33,86,33.28,23.61,4
3074,m_1,47780,29,86,33.28,23.61,4
3075,m_1,56700,25,87,33.4,23.7,5
3076,m_1,56710,26,87,33.4,23.7,5
3077,m_1,56720,28,87,33.4,23.7,5
3078,m_1,56730,31,88,33.4,23.7,5
3079,m_1,56740,44,88,33.4,23.7,5
3080,m_1,56750,43,88,33.4,23.7,5
3081,m_1,56760,39,88,33.4,23.7,5
3082,m_1,56770,35,88,33.4,23.7,5
3083,m_1,56780,31,88,33.4,23.7,5
3084,m_1,56790,28,87,33.4,23.7,5
3085,m_1,56800,29,87,33.4,23.7,5
3086,m_1,56810,29,87,33.4,23.7,5
3087,m_1,56820,28,87,33.4,23.7,5
3088,m_1,56830,30,87,33.4,23.7,5
3089,m_1,56840,29,88,33.4,23.7,5
3090,m_1,56850,26,87,33.4,23.7,5
3091,m_1,56860,26,87,33.4,23.7,5
3092,m_1,56870,25,87,33.4,23.7,5
3093,m_1,56880,25,87,33.4,23.7,4
3094,m_1,56890,24,87,33.4,23.7,4
3095,m_1,56900,24,87,33.4,23.7,4
3096,m_1,56910,26,87,33.4,23.7,4
3097,m_1,56920,27,87,33.4,23.7,4
3098,m_1,56930,29,88,33.4,23.7,4
3099,m_1,56940,29,88,33.4,23.7,4
3100,m_1,56950,35,88,33.4,23.7,4
3101,m_1,56960,37,89,33.4,23.7,4
3102,m_1,56970,31,89,33.4,23.7,4
3103,m_1,56980,32,89,33.4,23.7,4
3104,m_1,56990,33,89,33.4,23.7,4
3105,m_1,57000,32,89,33.4,23.7,6
3106,m_1,57010,34,90,33.4,23.7,6
3107,m_1,57020,30,90,33.4,23.7,6
3108,m_1,57030,34,91,33.4,23.7,6
3109,m_1,57040,35,91,33.4,23.7,6
3110,m_1,57050,30,91,33.4,23.7,6
3111,m_1,57060,29,90,33.4,23.7,4
3112,m_1,57070,31,90,33.4,23.7,4
3113,m_1,57080,48,91,33.4,23.7,4
3114,m_1,57090,49,90,33.4,23.7,4
3115,m_1,57100,48,91,33.4,23.7,4
3116,m_1,57110,46,91,33.4,23.7,4
3117,m_1,57120,45,91,33.4,23.7,6
3118,m_1,57130,43,91,33.4,23.7,6
3119,m_1,57140,41,90,33.4,23.7,6
3120,m_1,57150,41,90,33.4,23.7,6
3121,m_1,57160,38,90,33.4,23.7,6
3122,m_1,57170,40,91,33.41,23.7,6
3123,m_1,57180,37,90,33.41,23.7,7
3124,m_1,57190,42,91,33.41,23.7,7
3125,m_1,57200,40,90,33.41,23.7,7
3126,m_1,57210,40,90,33.41,23.7,7
3127,m_1,57220,40,89,33.41,23.7,7
3128,m_1,57230,37,88,33.41,23.7,7
3129,m_1,57240,30,88,33.41,23.7,4
3130,m_1,57250,36,87,33.41,23.7,4
3131,m_1,57260,36,88,33.41,23.7,4
3132,m_1,57270,38,88,33.41,23.7,4
3133,m_1,57280,41,87,33.41,23.7,4
3134,m_1,57290,32,87,33.41,23.7,4
3135,m_1,57300,33,87,33.41,23.7,3
3136,m_1,57310,38,87,33.41,23.71,3
3137,m_1,57320,31,87,33.41,23.71,3
3138,m_1,57330,27,87,33.41,23.71,3
3139,m_1,57340,27,85,33.41,23.71,3
3140,m_1,57350,24,85,33.41,23.71,3
3141,m_1,57360,22,85,33.41,23.71,2
3142,m_1,57370,23,85,33.41,23.71,2
3143,m_1,57380,21,85,33.41,23.71,2
3144,m_1,57390,24,85,33.41,23.71,2
3145,m_1,57400,25,85,33.41,23.71,2
3146,m_1,57410,24,86,33.41,23.71,2
3147,m_1,57420,22,86,33.41,23.71,2
3148,m_1,57430,24,86,33.41,23.71,2
3149,m_1,57440,24,86,33.41,23.71,2
3150,m_1,57450,23,86,33.41,23.71,2
3151,m_1,57460,24,86,33.41,23.71,2
3152,m_1,57470,26,85,33.41,23.71,2
3153,m_1,57480,27,85,33.41,23.71,2
3154,m_1,57490,24,85,33.41,23.71,2
3155,m_1,57500,21,85,33.41,23.71,2
3156,m_1,57510,27,85,33.41,23.71,2
3157,m_1,57520,27,85,33.41,23.71,2
3158,m_1,57530,29,86,33.41,23.71,2
3159,m_1,57540,25,85,33.41,23.71,2
3160,m_1,57550,25,85,33.41,23.71,2
3161,m_1,57560,21,85,33.41,23.71,2
3162,m_1,57570,22,86,33.41,23.71,2
3163,m_1,57580,24,85,33.41,23.71,2
3164,m_1,57590,29,86,33.41,23.71,2
3165,m_1,57600,30,86,33.41,23.71,4
3166,m_1,57610,33,87,33.41,23.71,4
3167,m_1,57620,25,86,33.41,23.71,4
3168,m_1,57630,22,86,33.41,23.71,4
3169,m_1,57640,24,86,33.41,23.71,4
3170,m_1,57650,27,86,33.41,23.71,4
3171,m_1,57660,25,87,33.41,23.71,2
3172,m_1,57670,26,86,33.41,23.71,2
3173,m_1,57680,27,86,33.41,23.71,2
3174,m_1,57690,34,86,33.41,23.71,2
3175,m_1,57700,36,86,33.41,23.71,2
3176,m_1,57710,37,86,33.41,23.71,2
3177,m_1,57720,38,87,33.41,23.71,4
3178,m_1,57730,42,87,33.41,23.71,4
3179,m_1,57740,39,87,33.41,23.71,4
3180,m_1,57750,25,86,33.41,23.71,4
3181,m_1,57760,24,86,33.41,23.71,4
3182,m_1,57770,33,87,33.41,23.71,4
3183,m_1,57780,26,87,33.41,23.71,3
3184,m_1,57790,27,86,33.41,23.71,3
3185,m_1,57800,25,86,33.41,23.71,3
3186,m_1,57810,26,86,33.41,23.71,3
3187,m_1,57820,21,86,33.41,23.71,3
3188,m_1,57830,28,86,33.41,23.71,3
3189,m_1,57840,26,86,33.41,23.71,2
3190,m_1,57850,26,87,33.41,23.71,2
3191,m_1,57860,26,87,33.41,23.71,2
3192,m_1,57870,29,87,33.41,23.71,2
3193,m_1,57880,29,87,33.41,23.71,2
3194,m_1,57890,25,87,33.41,23.71,2
3195,m_1,57900,31,87,33.41,23.71,2
3196,m_1,57910,30,87,33.41,23.71,2
3197,m_1,57920,29,87,33.41,23.71,2
3198,m_1,57930,31,87,33.41,23.71,2
3199,m_1,57940,28,87,33.41,23.71,2
3200,m_1,57950,31,87,33.42,23.71,2
3201,m_1,57960,27,87,33.42,23.71,8
3202,m_1,57970,27,87,33.42,23.71,8
3203,m_1,57980,26,87,33.42,23.71,8
3204,m_1,57990,30,87,33.42,23.71,8
3205,m_1,58000,31,87,33.42,23.71,8
3206,m_1,58010,34,88,33.42,23.71,8
3207,m_1,58020,30,88,33.42,23.71,4
3208,m_1,58030,30,88,33.42,23.71,4
3209,m_1,58040,28,87,33.42,23.71,4
3210,m_1,58050,30,88,33.42,23.71,4
3211,m_1,58060,31,88,33.42,23.71,4
3212,m_1,58070,32,88,33.42,23.71,4
3213,m_1,58080,35,88,33.42,23.71,4
3214,m_1,58090,30,88,33.42,23.71,4
3215,m_1,58100,30,87,33.42,23.71,4
3216,m_1,58110,32,88,33.42,23.71,4
3217,m_1,58120,37,89,33.42,23.71,4
3218,m_1,58130,35,89,33.42,23.71,4
3219,m_1,58140,37,90,33.42,23.71,3
3220,m_1,58150,38,89,33.42,23.71,3
3221,m_1,58160,32,90,33.42,23.71,3
3222,m_1,58170,34,90,33.42,23.71,3
3223,m_1,58180,35,90,33.42,23.71,3
3224,m_1,58190,35,90,33.42,23.71,3
3225,m_1,58200,33,90,33.42,23.71,4
3226,m_1,58210,35,90,33.42,23.71,4
3227,m_1,58220,32,91,33.42,23.71,4
3228,m_1,58230,35,90,33.42,23.71,4
3229,m_1,58240,32,90,33.42,23.71,4
3230,m_1,58250,31,90,33.42,23.71,4
3231,m_1,58260,28,89,33.42,23.71,6
3232,m_1,58270,33,90,33.42,23.71,6
3233,m_1,58280,35,90,33.42,23.71,6
3234,m_1,58290,29,89,33.42,23.71,6
3235,m_1,58300,30,89,33.42,23.71,6
3236,m_1,58310,26,88,33.42,23.71,6
3237,m_1,58320,26,88,33.42,23.71,6
3238,m_1,58330,30,89,33.42,23.71,6
3239,m_1,58340,26,89,33.42,23.71,6
3240,m_1,58350,25,89,33.42,23.71,6
3241,m_1,58360,26,89,33.42,23.71,6
3242,m_1,58370,24,89,33.42,23.71,6
3243,m_1,58380,23,89,33.42,23.71,8
3244,m_1,58400,24,89,33.42,23.71,8
3245,m_1,58410,25,90,33.42,23.71,8
3246,m_1,58420,26,90,33.42,23.72,8
3247,m_1,58430,28,89,33.42,23.72,8
3248,m_1,58440,28,88,33.42,23.72,4
3249,m_1,58450,28,88,33.42,23.72,4
3250,m_1,58460,27,88,33.42,23.72,4
3251,m_1,58470,29,87,33.42,23.72,4
3252,m_1,58480,43,89,33.42,23.72,4
3253,m_1,58490,40,89,33.42,23.72,4
3254,m_1,58500,36,88,33.42,23.72,5
3255,m_1,58510,37,89,33.42,23.72,5
3256,m_1,58520,34,88,33.42,23.72,5
3257,m_1,58530,32,88,33.42,23.72,5
3258,m_1,58540,26,87,33.42,23.72,5
3259,m_1,58550,28,88,33.42,23.72,5
3260,m_1,58560,29,88,33.42,23.72,5
3261,m_1,58570,33,88,33.42,23.72,5
3262,m_1,58580,30,88,33.42,23.72,5
3263,m_1,58590,32,89,33.42,23.72,5
3264,m_1,58600,31,89,33.43,23.72,5
3265,m_1,58610,31,88,33.43,23.72,5
3266,m_1,58620,26,88,33.43,23.72,6
3267,m_1,58630,30,89,33.43,23.72,6
3268,m_1,58640,38,89,33.43,23.72,6
3269,m_1,58650,42,88,33.43,23.72,6
3270,m_1,58660,41,88,33.43,23.72,6
3271,m_1,58670,41,88,33.43,23.72,6
3272,m_1,58680,38,88,33.43,23.72,5
3273,m_1,58690,42,88,33.43,23.72,5
3274,m_1,58700,39,88,33.43,23.72,5
3275,m_1,58710,41,88,33.43,23.72,5
3276,m_1,58720,31,89,33.43,23.72,5
3277,m_1,58730,28,90,33.43,23.72,5
3278,m_1,58740,30,90,33.43,23.72,5
3279,m_1,58750,31,91,33.43,23.72,5
3280,m_1,58760,36,90,33.43,23.72,5
3281,m_1,58770,28,89,33.43,23.72,5
3282,m_1,58780,28,89,33.43,23.72,5
3283,m_1,58790,28,89,33.43,23.72,5
3284,m_1,58800,27,89,33.43,23.72,3
3285,m_1,58810,32,89,33.43,23.72,3
3286,m_1,58820,31,89,33.43,23.72,3
3287,m_1,58830,31,89,33.43,23.72,3
3288,m_1,58840,30,89,33.43,23.72,3
3289,m_1,58850,27,88,33.43,23.72,3
3290,m_1,58860,25,87,33.43,23.72,5
3291,m_1,58870,25,88,33.43,23.72,5
3292,m_1,58880,27,88,33.43,23.72,5
3293,m_1,58890,26,88,33.43,23.72,5
3294,m_1,58900,27,89,33.43,23.72,5
3295,m_1,58910,27,89,33.43,23.72,5
3296,m_1,58920,24,89,33.43,23.72,3
3297,m_1,58930,27,89,33.43,23.72,3
3298,m_1,58940,28,89,33.43,23.72,3
3299,m_1,58950,28,90,33.43,23.72,3
3300,m_1,58960,28,89,33.43,23.72,3
3301,m_1,58970,31,90,33.43,23.72,3
3302,m_1,58980,32,90,33.43,23.72,3
3303,m_1,58990,35,89,33.43,23.72,3
3304,m_1,59000,34,88,33.43,23.72,3
3305,m_1,59010,32,89,33.43,23.72,3
3306,m_1,59020,33,89,33.43,23.72,3
3307,m_1,59030,33,89,33.43,23.72,3
3308,m_1,59040,34,89,33.43,23.72,5
3309,m_1,59050,33,88,33.43,23.72,5
3310,m_1,59060,35,89,33.43,23.72,5
3311,m_1,59070,35,89,33.43,23.72,5
3312,m_1,59080,32,90,33.43,23.72,5
3313,m_1,59090,34,90,33.43,23.72,5
3314,m_1,59100,33,90,33.43,23.72,5
3315,m_1,59110,35,90,33.43,23.72,5
3316,m_1,59120,34,89,33.44,23.72,5
3317,m_1,59130,37,89,33.44,23.72,5
3318,m_1,59140,43,89,33.44,23.72,5
3319,m_1,59150,43,88,33.44,23.72,5
3320,m_1,59160,41,89,33.44,23.72,8
3321,m_1,59170,44,89,33.44,23.72,8
3322,m_1,59180,44,88,33.44,23.72,8
3323,m_1,59190,42,88,33.44,23.72,8
3324,m_1,59200,44,88,33.44,23.72,8
3325,m_1,59210,38,88,33.44,23.72,8
3326,m_1,59220,31,89,33.44,23.72,3
3327,m_1,59230,31,89,33.44,23.73,3
3328,m_1,59240,32,88,33.44,23.73,3
3329,m_1,59250,30,88,33.44,23.73,3
3330,m_1,59260,29,88,33.44,23.73,3
3331,m_1,59270,28,88,33.44,23.73,3
